Tanggal;Terakhir;Pembukaan;Tertinggi;Terendah;Vol.;Perubahan%
01/01/19;1282,62;1283,13;1283,24;1282,62;;-0,02%
02/01/19;1284,77;1281,62;1288,69;1278,33;;0,17%
03/01/19;1293,99;1285,12;1295,27;1284,16;;0,72%
04/01/19;1284,92;1294,06;1298,51;1276,49;;-0,70%
07/01/19;1288,67;1285,78;1295,14;1282,29;;0,29%
08/01/19;1285,35;1289,13;1290,69;1279,20;;-0,26%
09/01/19;1293,13;1285,36;1293,95;1279,63;;0,61%
10/01/19;1286,38;1293,11;1297,14;1285,81;;-0,52%
11/01/19;1288,00;1286,72;1295,65;1286,25;;0,13%
14/01/19;1291,73;1287,16;1295,90;1287,16;;0,29%
15/01/19;1289,31;1291,76;1294,70;1286,37;;-0,19%
16/01/19;1293,52;1289,13;1295,02;1287,59;;0,33%
17/01/19;1291,90;1293,99;1295,84;1288,96;;-0,13%
18/01/19;1281,49;1292,18;1292,86;1280,64;;-0,81%
21/01/19;1280,28;1281,75;1284,29;1277,06;;-0,09%
22/01/19;1285,04;1279,73;1285,84;1277,25;;0,37%
23/01/19;1282,39;1285,34;1286,92;1278,38;;-0,21%
24/01/19;1280,94;1282,74;1285,15;1276,97;;-0,11%
25/01/19;1303,22;1280,94;1303,69;1279,39;;1,74%
28/01/19;1303,53;1303,49;1304,49;1297,26;;0,02%
29/01/19;1311,93;1303,53;1312,05;1302,12;;0,64%
30/01/19;1319,91;1312,27;1323,74;1308,81;;0,61%
31/01/19;1320,94;1320,18;1326,68;1317,55;;0,08%
01/02/19;1318,00;1320,95;1323,58;1315,66;;-0,22%
04/02/19;1311,75;1317,55;1318,80;1308,26;;-0,47%
05/02/19;1315,01;1311,75;1316,86;1310,30;;0,25%
06/02/19;1306,22;1315,03;1315,88;1305,38;;-0,67%
07/02/19;1310,09;1305,87;1311,99;1302,17;;0,30%
08/02/19;1314,07;1310,14;1315,72;1307,23;;0,30%
11/02/19;1308,33;1314,22;1314,88;1303,58;;-0,44%
12/02/19;1310,89;1308,55;1315,12;1306,64;;0,20%
13/02/19;1306,19;1310,88;1318,19;1304,50;;-0,36%
14/02/19;1312,55;1306,16;1314,43;1302,63;;0,49%
15/02/19;1321,41;1312,98;1322,98;1311,16;;0,68%
18/02/19;1326,90;1321,95;1328,39;1321,11;;0,42%
19/02/19;1341,16;1325,90;1341,87;1322,33;;1,07%
20/02/19;1338,49;1341,25;1346,81;1336,63;;-0,20%
21/02/19;1323,49;1338,89;1341,88;1322,24;;-1,12%
22/02/19;1327,80;1323,52;1333,17;1321,16;;0,33%
25/02/19;1327,12;1328,57;1332,59;1325,03;;-0,05%
26/02/19;1328,96;1327,44;1330,59;1323,61;;0,14%
27/02/19;1319,88;1328,91;1329,63;1316,51;;-0,68%
28/02/19;1313,05;1320,18;1327,42;1312,54;;-0,52%
01/03/19;1293,56;1312,81;1315,33;1290,16;;-1,48%
04/03/19;1286,66;1293,62;1297,11;1282,75;;-0,53%
05/03/19;1287,43;1286,67;1289,75;1280,95;;0,06%
06/03/19;1286,76;1287,62;1291,07;1283,45;;-0,05%
07/03/19;1285,74;1286,71;1289,06;1281,16;;-0,08%
08/03/19;1298,39;1285,91;1300,99;1285,29;;0,98%
11/03/19;1294,25;1298,70;1299,27;1290,15;;-0,32%
12/03/19;1302,01;1293,71;1302,19;1292,06;;0,60%
13/03/19;1309,28;1302,01;1311,33;1300,56;;0,56%
14/03/19;1296,28;1309,61;1310,46;1292,75;;-0,99%
15/03/19;1301,38;1295,74;1306,58;1293,66;;0,39%
18/03/19;1303,70;1301,64;1306,78;1298,12;;0,18%
19/03/19;1306,55;1303,45;1311,07;1302,45;;0,22%
20/03/19;1312,48;1305,61;1316,83;1298,50;;0,45%
21/03/19;1309,45;1312,64;1320,47;1303,25;;-0,23%
22/03/19;1313,38;1309,14;1315,08;1306,81;;0,30%
25/03/19;1321,90;1313,05;1324,43;1310,80;;0,65%
26/03/19;1315,51;1321,51;1323,24;1312,51;;-0,48%
27/03/19;1309,87;1315,81;1319,57;1308,07;;-0,43%
28/03/19;1290,55;1309,85;1312,63;1288,70;;-1,47%
29/03/19;1292,15;1290,14;1299,82;1286,60;;0,12%
01/04/19;1287,66;1291,33;1297,04;1286,50;;-0,35%
02/04/19;1293,15;1287,55;1293,15;1285,16;;0,43%
03/04/19;1289,90;1292,21;1294,67;1288,20;;-0,25%
04/04/19;1292,38;1289,95;1294,36;1280,84;;0,19%
05/04/19;1291,70;1292,46;1293,77;1284,46;;-0,05%
08/04/19;1297,41;1291,65;1303,86;1291,35;;0,44%
09/04/19;1304,13;1297,24;1306,34;1296,55;;0,52%
10/04/19;1308,05;1303,96;1310,75;1300,89;;0,30%
11/04/19;1292,60;1307,95;1309,36;1289,45;;-1,18%
12/04/19;1290,40;1292,30;1296,05;1290,11;;-0,17%
15/04/19;1287,88;1290,45;1292,01;1282,21;;-0,20%
16/04/19;1276,57;1287,91;1289,00;1273,10;;-0,88%
17/04/19;1274,14;1276,86;1280,06;1272,93;;-0,19%
18/04/19;1275,39;1273,38;1277,95;1271,02;;0,10%
22/04/19;1274,92;1275,83;1279,96;1273,45;;-0,04%
23/04/19;1272,40;1275,26;1276,66;1266,15;;-0,20%
24/04/19;1275,36;1272,31;1278,74;1268,55;;0,23%
25/04/19;1277,35;1275,60;1282,78;1273,50;;0,16%
26/04/19;1286,25;1277,42;1288,99;1276,05;;0,70%
29/04/19;1279,80;1286,40;1286,81;1277,78;;-0,50%
30/04/19;1283,60;1279,98;1286,39;1279,54;;0,30%
01/05/19;1276,61;1283,46;1287,21;1272,99;;-0,54%
02/05/19;1270,54;1276,81;1278,18;1266,10;;-0,48%
03/05/19;1279,19;1270,61;1282,67;1268,81;;0,68%
06/05/19;1280,33;1281,06;1285,76;1276,60;;0,09%
07/05/19;1285,15;1281,55;1286,74;1278,50;;0,38%
08/05/19;1280,93;1284,16;1291,79;1279,35;;-0,33%
09/05/19;1284,14;1280,49;1288,52;1279,41;;0,25%
10/05/19;1286,00;1284,36;1289,73;1283,21;;0,14%
13/05/19;1299,90;1286,56;1301,35;1281,60;;1,08%
14/05/19;1297,03;1300,11;1303,51;1293,33;;-0,22%
15/05/19;1296,66;1297,17;1301,02;1292,70;;-0,03%
16/05/19;1286,65;1296,75;1298,92;1283,95;;-0,77%
17/05/19;1277,55;1286,50;1289,29;1274,91;;-0,71%
20/05/19;1277,74;1277,80;1279,14;1273,47;;0,01%
21/05/19;1274,97;1277,95;1278,06;1269,22;;-0,22%
22/05/19;1273,62;1274,61;1277,42;1272,15;;-0,11%
23/05/19;1283,45;1273,80;1287,63;1272,58;;0,77%
24/05/19;1284,89;1283,40;1285,42;1280,45;;0,11%
27/05/19;1285,20;1285,80;1287,72;1283,80;;0,02%
28/05/19;1279,49;1285,59;1286,86;1276,07;;-0,44%
29/05/19;1279,60;1279,71;1285,77;1278,87;;0,01%
30/05/19;1288,85;1279,71;1289,22;1274,79;;0,72%
31/05/19;1305,65;1288,35;1307,04;1288,09;;1,30%
03/06/19;1325,17;1307,55;1328,30;1306,70;;1,50%
04/06/19;1325,28;1325,05;1329,38;1319,98;;0,01%
05/06/19;1330,18;1325,50;1344,26;1324,60;;0,37%
06/06/19;1335,55;1332,36;1340,43;1327,80;;0,40%
07/06/19;1340,70;1335,60;1348,48;1330,08;;0,39%
10/06/19;1328,13;1335,96;1337,84;1324,90;;-0,94%
11/06/19;1326,91;1328,26;1330,06;1319,60;;-0,09%
12/06/19;1333,55;1326,78;1338,62;1326,18;;0,50%
13/06/19;1342,35;1334,00;1343,43;1332,27;;0,66%
14/06/19;1341,58;1341,55;1358,29;1337,83;;-0,06%
17/06/19;1339,54;1341,91;1343,38;1332,70;;-0,15%
18/06/19;1346,48;1340,09;1354,60;1338,65;;0,52%
19/06/19;1360,27;1346,56;1362,50;1341,15;;1,02%
20/06/19;1388,18;1360,36;1393,24;1357,80;;2,05%
21/06/19;1399,05;1388,22;1411,18;1382,40;;0,78%
24/06/19;1419,55;1401,35;1421,30;1400,48;;1,47%
25/06/19;1423,25;1419,17;1439,03;1412,30;;0,26%
26/06/19;1408,75;1423,91;1424,06;1402,38;;-1,02%
27/06/19;1409,68;1409,56;1412,00;1400,25;;0,07%
28/06/19;1409,50;1409,56;1424,64;1406,81;;-0,01%
01/07/19;1384,31;1392,83;1397,56;1381,76;;-1,79%
02/07/19;1418,44;1383,40;1419,72;1383,40;;2,47%
03/07/19;1418,94;1419,95;1436,39;1412,48;;0,04%
04/07/19;1415,64;1419,80;1422,00;1410,59;;-0,23%
05/07/19;1399,95;1415,81;1424,36;1386,92;;-1,11%
08/07/19;1395,50;1399,95;1407,90;1391,75;;-0,32%
09/07/19;1397,90;1395,30;1399,90;1386,21;;0,17%
10/07/19;1419,00;1397,80;1419,20;1389,75;;1,51%
11/07/19;1404,00;1419,40;1426,40;1401,60;;-1,06%
12/07/19;1415,74;1403,85;1416,88;1403,06;;0,84%
15/07/19;1414,08;1415,90;1419,75;1407,76;;-0,12%
16/07/19;1406,33;1414,69;1418,43;1401,18;;-0,55%
17/07/19;1426,80;1406,41;1427,00;1399,95;;1,46%
18/07/19;1446,30;1426,90;1448,30;1414,66;;1,37%
19/07/19;1425,30;1446,38;1452,98;1420,29;;-1,45%
22/07/19;1425,12;1425,15;1429,83;1422,35;;-0,01%
23/07/19;1417,39;1425,15;1429,25;1414,20;;-0,54%
24/07/19;1425,90;1417,26;1429,30;1416,20;;0,60%
25/07/19;1414,53;1426,60;1433,86;1411,17;;-0,80%
26/07/19;1418,69;1414,59;1424,80;1413,77;;0,29%
29/07/19;1426,94;1419,04;1428,25;1416,86;;0,58%
30/07/19;1430,85;1426,71;1433,03;1421,91;;0,27%
31/07/19;1413,80;1430,91;1432,94;1411,35;;-1,19%
01/08/19;1445,31;1411,21;1445,81;1400,56;;2,23%
02/08/19;1440,70;1445,66;1448,05;1430,08;;-0,32%
05/08/19;1463,80;1440,60;1469,80;1436,90;;1,60%
06/08/19;1474,27;1464,20;1475,21;1456,65;;0,72%
07/08/19;1501,20;1474,25;1510,40;1472,36;;1,83%
08/08/19;1500,95;1501,95;1510,35;1490,74;;-0,02%
09/08/19;1497,24;1501,40;1508,40;1494,62;;-0,25%
12/08/19;1511,40;1497,51;1517,71;1487,68;;0,95%
13/08/19;1501,39;1510,61;1534,56;1481,31;;-0,66%
14/08/19;1516,34;1501,38;1524,10;1494,25;;1,00%
15/08/19;1523,20;1516,74;1526,76;1508,25;;0,45%
16/08/19;1514,15;1524,00;1527,80;1504,20;;-0,59%
19/08/19;1495,30;1511,00;1512,90;1492,40;;-1,24%
20/08/19;1507,10;1495,55;1508,39;1492,75;;0,79%
21/08/19;1502,30;1507,70;1508,40;1496,10;;-0,32%
22/08/19;1498,80;1502,10;1504,60;1491,70;;-0,23%
23/08/19;1526,85;1499,55;1530,43;1493,45;;1,87%
26/08/19;1526,35;1539,25;1554,91;1524,55;;-0,03%
27/08/19;1542,64;1526,25;1544,63;1524,75;;1,07%
28/08/19;1539,10;1541,69;1547,10;1531,50;;-0,23%
29/08/19;1527,70;1539,20;1550,70;1519,40;;-0,74%
30/08/19;1520,25;1527,60;1533,40;1517,51;;-0,49%
02/09/19;1530,59;1520,05;1533,77;1519,05;;0,68%
03/09/19;1547,00;1529,60;1549,80;1521,40;;1,07%
04/09/19;1552,60;1547,05;1557,25;1533,68;;0,36%
05/09/19;1519,35;1552,45;1553,25;1509,28;;-2,14%
06/09/19;1506,95;1519,25;1527,70;1502,75;;-0,82%
09/09/19;1498,95;1507,10;1515,50;1497,60;;-0,53%
10/09/19;1486,40;1499,60;1501,90;1484,80;;-0,84%
11/09/19;1497,60;1486,45;1498,41;1484,90;;0,75%
12/09/19;1498,95;1497,45;1523,86;1488,65;;0,09%
13/09/19;1488,70;1498,45;1509,06;1485,51;;-0,68%
16/09/19;1498,80;1503,59;1512,81;1496,20;;0,68%
17/09/19;1503,10;1499,45;1507,90;1493,90;;0,29%
18/09/19;1493,90;1501,40;1511,25;1484,41;;-0,61%
19/09/19;1499,20;1493,60;1504,20;1488,80;;0,35%
20/09/19;1517,15;1499,60;1517,21;1498,00;;1,20%
23/09/19;1522,12;1516,65;1527,05;1511,35;;0,33%
24/09/19;1532,30;1522,50;1536,10;1515,95;;0,67%
25/09/19;1504,15;1531,60;1535,40;1501,41;;-1,84%
26/09/19;1505,80;1503,89;1512,60;1501,74;;0,11%
27/09/19;1496,94;1506,18;1507,79;1486,98;;-0,59%
30/09/19;1472,25;1497,08;1500,50;1464,24;;-1,65%
01/10/19;1478,98;1472,30;1487,42;1458,90;;0,46%
02/10/19;1499,51;1479,19;1504,98;1474,25;;1,39%
03/10/19;1505,00;1499,55;1518,75;1495,85;;0,37%
04/10/19;1504,60;1505,19;1510,94;1497,01;;-0,03%
07/10/19;1493,60;1504,76;1509,47;1489,94;;-0,73%
08/10/19;1505,51;1493,40;1508,56;1487,49;;0,80%
09/10/19;1505,70;1506,06;1511,60;1499,70;;0,01%
10/10/19;1494,30;1505,60;1517,07;1491,40;;-0,76%
11/10/19;1489,85;1494,46;1503,49;1474,30;;-0,30%
14/10/19;1492,90;1488,60;1497,10;1482,60;;0,20%
15/10/19;1481,17;1493,25;1497,99;1477,46;;-0,79%
16/10/19;1489,77;1481,28;1491,60;1477,05;;0,58%
17/10/19;1491,89;1490,40;1497,43;1483,35;;0,14%
18/10/19;1490,10;1492,32;1494,33;1484,80;;-0,12%
21/10/19;1484,50;1492,02;1495,31;1481,75;;-0,38%
22/10/19;1488,05;1484,66;1489,17;1480,84;;0,24%
23/10/19;1492,10;1488,20;1496,24;1487,49;;0,27%
24/10/19;1503,65;1492,30;1504,21;1488,02;;0,77%
25/10/19;1504,73;1504,75;1518,10;1500,55;;0,07%
28/10/19;1492,69;1504,21;1508,36;1489,65;;-0,80%
29/10/19;1487,60;1492,64;1495,00;1483,71;;-0,34%
30/10/19;1495,40;1487,60;1496,80;1481,02;;0,52%
31/10/19;1513,36;1496,39;1514,39;1493,64;;1,20%
01/11/19;1513,95;1513,53;1515,81;1503,30;;0,04%
04/11/19;1509,63;1513,80;1514,93;1504,46;;-0,29%
05/11/19;1484,10;1509,64;1509,90;1479,35;;-1,69%
06/11/19;1490,46;1484,10;1494,30;1482,21;;0,43%
07/11/19;1468,07;1490,29;1492,32;1461,00;;-1,50%
08/11/19;1458,66;1468,01;1473,25;1456,05;;-0,64%
11/11/19;1455,90;1458,96;1466,59;1448,14;;-0,19%
12/11/19;1457,19;1455,79;1460,32;1445,43;;0,09%
13/11/19;1463,19;1457,19;1467,14;1455,90;;0,41%
14/11/19;1471,20;1463,18;1474,48;1460,76;;0,55%
15/11/19;1467,37;1471,20;1471,43;1462,05;;-0,26%
18/11/19;1470,85;1467,51;1474,10;1455,97;;0,24%
19/11/19;1472,38;1470,85;1475,50;1464,30;;0,10%
20/11/19;1471,25;1472,39;1478,90;1465,66;;-0,08%
21/11/19;1464,40;1471,40;1475,85;1462,43;;-0,47%
22/11/19;1462,29;1464,40;1473,15;1461,00;;-0,14%
25/11/19;1454,97;1462,14;1462,14;1453,50;;-0,50%
26/11/19;1461,60;1455,28;1463,06;1450,70;;0,46%
27/11/19;1454,35;1461,35;1461,82;1452,20;;-0,50%
28/11/19;1458,34;1456,85;1458,45;1454,19;;0,27%
29/11/19;1464,80;1456,70;1467,21;1453,38;;0,44%
02/12/19;1462,44;1466,73;1466,73;1453,70;;-0,16%
03/12/19;1477,34;1462,50;1481,90;1458,87;;1,02%
04/12/19;1474,35;1477,21;1484,25;1471,21;;-0,20%
05/12/19;1475,70;1474,06;1480,50;1472,60;;0,09%
06/12/19;1459,76;1475,85;1477,15;1458,42;;-1,08%
09/12/19;1461,99;1459,19;1465,50;1458,55;;0,15%
10/12/19;1464,21;1462,08;1469,24;1459,55;;0,15%
11/12/19;1474,85;1464,04;1478,90;1462,14;;0,73%
12/12/19;1469,43;1474,85;1486,90;1464,45;;-0,37%
13/12/19;1475,81;1469,62;1478,00;1462,41;;0,43%
16/12/19;1476,25;1475,45;1479,86;1472,80;;0,03%
17/12/19;1476,45;1476,25;1480,61;1474,06;;0,01%
18/12/19;1475,44;1476,45;1479,39;1470,10;;-0,07%
19/12/19;1479,15;1475,29;1481,90;1472,60;;0,25%
20/12/19;1478,20;1479,29;1481,06;1475,50;;-0,06%
23/12/19;1485,52;1478,20;1486,16;1477,50;;0,50%
24/12/19;1499,56;1486,07;1501,08;1484,96;;0,95%
25/12/19;1499,55;1499,55;1499,55;1499,55;;0,00%
26/12/19;1511,55;1499,41;1512,55;1497,45;;0,80%
27/12/19;1510,67;1511,55;1515,34;1506,73;;-0,06%
30/12/19;1515,22;1511,49;1516,30;1509,96;;0,30%
31/12/19;1517,39;1515,51;1525,59;1514,79;;0,14%
01/01/20;1517,30;1517,26;1517,48;1517,20;;-0,01%
02/01/20;1528,94;1517,13;1531,30;1517,09;;0,77%
03/01/20;1551,65;1529,11;1553,45;1527,95;;1,49%
06/01/20;1565,96;1560,59;1582,69;1560,59;;0,92%
07/01/20;1573,99;1565,93;1577,38;1555,10;;0,51%
08/01/20;1555,81;1573,99;1611,00;1551,97;;-1,16%
09/01/20;1552,37;1555,76;1561,33;1539,88;;-0,22%
10/01/20;1562,28;1552,26;1563,19;1545,32;;0,64%
13/01/20;1548,30;1562,29;1562,30;1546,52;;-0,89%
14/01/20;1546,37;1548,31;1548,80;1535,88;;-0,12%
15/01/20;1556,19;1546,26;1558,23;1546,01;;0,64%
16/01/20;1552,79;1556,17;1558,14;1547,85;;-0,22%
17/01/20;1556,61;1552,90;1561,30;1549,26;;0,25%
20/01/20;1561,58;1558,56;1562,81;1556,35;;0,32%
21/01/20;1558,02;1560,85;1568,65;1546,25;;-0,23%
22/01/20;1558,91;1558,03;1559,35;1549,81;;0,06%
23/01/20;1563,33;1558,93;1567,94;1551,29;;0,28%
24/01/20;1570,65;1563,29;1575,76;1556,16;;0,47%
27/01/20;1581,95;1579,99;1586,72;1575,59;;0,72%
28/01/20;1566,24;1582,05;1583,17;1565,64;;-0,99%
29/01/20;1577,12;1566,21;1577,96;1563,10;;0,69%
30/01/20;1574,22;1576,98;1585,97;1572,49;;-0,18%
31/01/20;1590,20;1574,27;1590,20;1570,84;;1,02%
03/02/20;1576,45;1589,85;1591,86;1571,26;;-0,86%
04/02/20;1552,55;1576,30;1579,54;1548,99;;-1,52%
05/02/20;1556,70;1552,57;1562,31;1547,20;;0,27%
06/02/20;1566,85;1556,88;1568,29;1552,24;;0,65%
07/02/20;1570,29;1566,96;1574,05;1562,38;;0,22%
10/02/20;1572,30;1569,94;1577,16;1568,01;;0,13%
11/02/20;1567,72;1572,01;1573,96;1562,18;;-0,29%
12/02/20;1565,63;1567,73;1570,48;1561,46;;-0,13%
13/02/20;1576,39;1565,62;1578,11;1565,43;;0,69%
14/02/20;1584,70;1576,29;1585,04;1573,15;;0,53%
17/02/20;1581,10;1584,75;1584,86;1578,40;;-0,23%
18/02/20;1601,91;1583,31;1605,35;1582,96;;1,32%
19/02/20;1611,64;1601,80;1612,91;1599,49;;0,61%
20/02/20;1619,70;1611,71;1623,74;1603,89;;0,50%
21/02/20;1643,70;1619,79;1649,14;1618,99;;1,48%
24/02/20;1660,72;1658,96;1688,96;1652,30;;1,04%
25/02/20;1635,38;1660,72;1660,85;1629,01;;-1,53%
26/02/20;1639,96;1635,46;1655,07;1625,72;;0,28%
27/02/20;1642,35;1640,56;1660,44;1635,66;;0,15%
28/02/20;1585,12;1642,14;1649,49;1565,86;;-3,48%
02/03/20;1590,73;1590,99;1610,78;1579,54;;0,35%
03/03/20;1639,77;1590,78;1649,50;1587,79;;3,08%
04/03/20;1635,83;1639,85;1651,68;1631,99;;-0,24%
05/03/20;1670,61;1635,83;1674,66;1634,92;;2,13%
06/03/20;1674,23;1670,66;1692,11;1647,98;;0,22%
09/03/20;1680,20;1694,60;1703,16;1657,96;;0,36%
10/03/20;1649,36;1678,90;1680,36;1642,11;;-1,84%
11/03/20;1635,03;1649,69;1670,97;1632,90;;-0,87%
12/03/20;1577,09;1634,69;1650,13;1560,96;;-3,54%
13/03/20;1529,70;1576,83;1597,72;1506,73;;-3,00%
16/03/20;1514,61;1550,59;1573,49;1451,68;;-0,99%
17/03/20;1528,58;1512,05;1553,11;1465,60;;0,92%
18/03/20;1486,30;1527,30;1546,05;1472,60;;-2,77%
19/03/20;1471,00;1486,10;1501,61;1464,75;;-1,03%
20/03/20;1498,24;1470,39;1516,43;1460,49;;1,85%
23/03/20;1553,81;1508,25;1561,76;1485,40;;3,71%
24/03/20;1622,03;1565,36;1644,35;1564,77;;4,39%
25/03/20;1613,79;1618,79;1636,29;1584,18;;-0,51%
26/03/20;1632,38;1620,16;1645,80;1595,81;;1,15%
27/03/20;1623,50;1634,99;1640,76;1614,75;;-0,54%
30/03/20;1623,30;1617,38;1635,59;1607,63;;-0,01%
31/03/20;1571,31;1612,25;1623,52;1562,25;;-3,20%
01/04/20;1595,05;1569,45;1604,12;1568,91;;1,51%
02/04/20;1613,79;1590,75;1621,27;1576,43;;1,17%
03/04/20;1618,45;1609,99;1627,04;1607,00;;0,29%
06/04/20;1663,00;1596,80;1669,76;1596,80;;2,75%
07/04/20;1648,95;1662,38;1671,88;1641,06;;-0,84%
08/04/20;1646,52;1645,94;1657,06;1641,15;;-0,15%
09/04/20;1684,07;1644,28;1690,29;1642,34;;2,28%
10/04/20;1689,90;1675,00;1696,50;1675,00;;0,35%
13/04/20;1714,32;1682,25;1722,36;1672,95;;1,45%
14/04/20;1729,70;1714,09;1748,50;1709,10;;0,90%
15/04/20;1716,60;1729,43;1731,43;1706,99;;-0,76%
16/04/20;1718,40;1716,29;1738,74;1706,92;;0,10%
17/04/20;1684,69;1713,49;1718,69;1678,52;;-1,96%
20/04/20;1694,12;1691,44;1703,02;1671,74;;0,56%
21/04/20;1687,02;1694,22;1698,48;1660,99;;-0,42%
22/04/20;1714,82;1686,47;1719,66;1680,05;;1,65%
23/04/20;1731,59;1713,00;1738,84;1704,05;;0,98%
24/04/20;1729,43;1733,32;1737,89;1710,63;;-0,12%
27/04/20;1715,57;1724,86;1727,82;1705,82;;-0,80%
28/04/20;1708,63;1716,19;1716,19;1691,80;;-0,40%
29/04/20;1712,38;1708,72;1717,52;1697,72;;0,22%
30/04/20;1685,05;1715,22;1726,14;1684,16;;-1,60%
01/05/20;1700,41;1685,24;1706,21;1669,82;;0,91%
04/05/20;1701,69;1697,26;1712,00;1690,96;;0,08%
05/05/20;1707,17;1701,78;1712,60;1691,13;;0,32%
06/05/20;1685,88;1705,77;1707,85;1681,34;;-1,25%
07/05/20;1717,94;1686,08;1722,02;1681,96;;1,90%
08/05/20;1702,65;1717,46;1724,56;1701,61;;-0,89%
11/05/20;1697,35;1703,76;1713,67;1691,56;;-0,31%
12/05/20;1702,72;1696,25;1711,04;1692,28;;0,32%
13/05/20;1715,99;1701,21;1718,33;1697,92;;0,78%
14/05/20;1730,65;1715,01;1737,34;1710,39;;0,85%
15/05/20;1743,00;1731,13;1753,25;1728,52;;0,71%
18/05/20;1732,32;1742,93;1764,81;1726,26;;-0,61%
19/05/20;1745,11;1733,37;1748,77;1725,83;;0,74%
20/05/20;1749,50;1744,44;1754,08;1740,91;;0,25%
21/05/20;1726,34;1750,18;1750,64;1717,56;;-1,32%
22/05/20;1736,07;1725,26;1741,51;1724,29;;0,56%
25/05/20;1729,57;1734,73;1735,57;1720,47;;-0,37%
26/05/20;1712,45;1729,65;1736,29;1708,31;;-0,99%
27/05/20;1709,25;1712,03;1715,77;1693,60;;-0,19%
28/05/20;1719,40;1709,68;1727,69;1707,19;;0,59%
29/05/20;1728,30;1721,70;1738,99;1713,79;;0,52%
01/06/20;1740,34;1736,42;1744,52;1727,03;;0,70%
02/06/20;1727,97;1740,93;1745,54;1721,52;;-0,71%
03/06/20;1698,63;1728,97;1732,92;1690,01;;-1,70%
04/06/20;1711,84;1699,11;1722,22;1697,40;;0,78%
05/06/20;1685,83;1711,20;1716,39;1670,75;;-1,52%
08/06/20;1695,47;1684,16;1701,27;1677,61;;0,57%
09/06/20;1714,57;1700,25;1720,75;1691,92;;1,13%
10/06/20;1737,10;1714,33;1740,29;1708,83;;1,31%
11/06/20;1727,51;1737,11;1744,72;1721,34;;-0,55%
12/06/20;1730,80;1728,32;1743,59;1723,12;;0,19%
15/06/20;1725,53;1732,35;1734,78;1704,76;;-0,30%
16/06/20;1727,46;1725,79;1733,06;1715,93;;0,11%
17/06/20;1727,04;1727,34;1730,62;1713,37;;-0,02%
18/06/20;1722,99;1725,57;1736,87;1717,28;;-0,23%
19/06/20;1743,62;1723,16;1745,68;1721,36;;1,20%
22/06/20;1755,44;1749,00;1763,82;1743,78;;0,68%
23/06/20;1767,54;1756,03;1771,69;1747,90;;0,69%
24/06/20;1762,43;1769,09;1780,06;1761,09;;-0,29%
25/06/20;1761,82;1759,76;1768,84;1755,23;;-0,03%
26/06/20;1771,47;1762,35;1772,36;1748,04;;0,55%
29/06/20;1772,28;1773,27;1775,86;1766,07;;0,05%
30/06/20;1781,66;1771,77;1786,46;1765,77;;0,53%
01/07/20;1770,32;1780,91;1789,27;1759,02;;-0,64%
02/07/20;1776,13;1769,60;1780,21;1757,85;;0,33%
03/07/20;1775,05;1774,03;1777,01;1772,03;;-0,06%
06/07/20;1783,90;1776,24;1786,98;1770,09;;0,50%
07/07/20;1795,26;1784,57;1797,93;1774,37;;0,64%
08/07/20;1810,78;1794,93;1818,37;1791,82;;0,86%
09/07/20;1803,19;1810,68;1815,99;1795,76;;-0,42%
10/07/20;1798,89;1801,71;1810,94;1794,47;;-0,24%
13/07/20;1803,39;1798,69;1813,65;1797,94;;0,25%
14/07/20;1807,78;1802,77;1810,94;1791,02;;0,24%
15/07/20;1811,90;1808,14;1815,00;1802,91;;0,23%
16/07/20;1797,05;1811,72;1813,41;1795,10;;-0,82%
17/07/20;1809,90;1797,30;1812,59;1795,11;;0,72%
20/07/20;1816,09;1809,28;1820,76;1805,70;;0,34%
21/07/20;1842,22;1815,53;1843,75;1815,44;;1,44%
22/07/20;1872,07;1841,89;1872,41;1840,25;;1,62%
23/07/20;1887,44;1871,97;1898,49;1862,38;;0,82%
24/07/20;1901,46;1886,83;1906,47;1881,58;;0,74%
27/07/20;1942,42;1899,29;1945,71;1899,29;;2,15%
28/07/20;1959,50;1942,22;1981,14;1907,69;;0,88%
29/07/20;1970,73;1959,71;1980,67;1944,96;;0,57%
30/07/20;1960,50;1970,89;1972,25;1940,17;;-0,52%
31/07/20;1975,89;1960,96;1981,11;1955,99;;0,79%
03/08/20;1977,25;1980,43;1985,22;1960,15;;0,07%
04/08/20;2018,52;1976,45;2019,96;1968,38;;2,09%
05/08/20;2040,40;2018,98;2056,10;2010,33;;1,08%
06/08/20;2063,81;2040,03;2069,84;2034,83;;1,15%
07/08/20;2035,03;2064,52;2072,90;2015,48;;-1,39%
10/08/20;2027,77;2033,71;2050,10;2019,42;;-0,36%
11/08/20;1911,64;2027,11;2031,59;1901,57;;-5,73%
12/08/20;1918,07;1911,26;1949,26;1863,92;;0,34%
13/08/20;1954,00;1920,87;1966,83;1913,42;;1,87%
14/08/20;1944,29;1953,98;1962,62;1932,46;;-0,50%
17/08/20;1986,20;1946,22;1990,91;1929,74;;2,16%
18/08/20;2001,20;1985,47;2015,23;1977,56;;0,76%
19/08/20;1929,82;2001,22;2006,51;1924,63;;-3,57%
20/08/20;1943,60;1929,28;1955,99;1925,47;;0,71%
21/08/20;1940,16;1946,96;1956,37;1911,76;;-0,18%
24/08/20;1933,09;1938,63;1962,04;1924,28;;-0,36%
25/08/20;1928,19;1932,66;1937,55;1914,31;;-0,25%
