No;Date;Open;High;Low;Close;Volume;;;
351;May 23, 2022;1.852,50;1.867,00;1.852,50;1.865,10;33,00;;;
352;May 24, 2022;1.846,20;1.846,20;1.846,20;1.846,20;,;;;
353;May 25, 2022;1.840,40;1.847,40;1.840,40;1.847,40;123.355,00;;;
354;May 26, 2022;1.848,30;1.860,70;1.845,90;1.851,30;30.091,00;;;
355;May 30, 2022;1.850,30;1.862,10;1.832,80;1.842,70;4.073,00;;;
356;May 31, 2022;1.831,00;1.847,90;1.825,30;1.843,30;1.623,00;;;
357;Jun 01, 2022;1.845,40;1.868,70;1.842,10;1.866,50;551,00;;;
358;Jun 02, 2022;1.867,60;1.871,80;1.845,40;1.845,40;53,00;;;
359;Jun 05, 2022;1.849,00;1.854,10;1.839,20;1.839,20;142,00;;;
360;Jun 06, 2022;1.836,90;1.851,60;1.835,00;1.847,50;1.168,00;;;
361;Jun 07, 2022;1.844,80;1.855,00;1.844,40;1.851,90;218,00;;;
362;Jun 08, 2022;1.846,10;1.850,10;1.837,90;1.848,80;159,00;;;
